Image,Index,Name,Type 1,Type 2,Total,HP,Attack,Defense,SP. Atk.,SP. Def,Speed,matched_name,moves
images/686.png,563,Cofagrigus,Ghost,,483,58,50,145,95,105,30,cofagrigus,"after-you, ally-switch, astonish, attract, block, body-press, calm-mind, confide, crafty-shield, curse, dark-pulse, destiny-bond, disable, double-team, dream-eater, embargo, endure, energy-ball, facade, fake-tears, flash, frustration, giga-impact, grass-knot, grudge, guard-split, guard-swap, haze, hex, hidden-power, hyper-beam, imprison, infestation, iron-defense, knock-off, magic-coat, mean-look, nasty-plot, night-shade, ominous-wind, pain-split, payback, phantom-force, poltergeist, power-split, power-swap, protect, psych-up, psychic, rain-dance, rest, return, revenge, role-play, round, safeguard, scary-face, secret-power, shadow-ball, shadow-claw, shock-wave, skill-swap, sleep-talk, snatch, snore, spite, substitute, swagger, telekinesis, thief, toxic, toxic-spikes, trick, trick-room, will-o-wisp, wonder-room, zen-headbutt"
images/687.png,564,Tirtouga,Water,Rock,355,54,78,103,53,45,22,tirtouga,"ancient-power, aqua-jet, aqua-tail, attract, bide, bite, blizzard, block, body-slam, brine, bulldoze, confide, crunch, curse, dig, dive, double-team, earth-power, earthquake, endure, facade, flail, frustration, guard-swap, hidden-power, hydro-pump, ice-beam, icy-wind, iron-defense, iron-tail, knock-off, liquidation, meteor-beam, mud-shot, muddy-water, protect, rain-dance, rest, return, rock-blast, rock-polish, rock-slide, rock-smash, rock-throw, rock-tomb, rollout, round, sandstorm, scald, secret-power, shell-smash, slam, sleep-talk, smack-down, snore, stealth-rock, stone-edge, strength, substitute, surf, swagger, toxic, water-gun, water-pulse, waterfall, whirlpool, wide-guard, withdraw, zen-headbutt"
images/688.png,565,Carracosta,Water,Rock,495,74,108,133,83,65,32,carracosta,"ancient-power, aqua-jet, aqua-tail, attract, bide, bite, blizzard, block, body-slam, brine, bulldoze, confide, crunch, curse, dig, dive, double-team, earth-power, earthquake, endure, facade, focus-blast, frustration, giga-impact, guard-swap, hidden-power, hydro-pump, hyper-beam, ice-beam, icy-wind, iron-defense, iron-head, iron-tail, knock-off, liquidation, low-kick, meteor-beam, mud-shot, muddy-water, protect, rain-dance, razor-shell, rest, return, rock-blast, rock-polish, rock-slide, rock-smash, rock-tomb, rollout, round, sandstorm, scald, secret-power, shell-smash, sleep-talk, smack-down, snore, stealth-rock, stone-edge, strength, substitute, superpower, surf, swagger, toxic, water-gun, water-pulse, waterfall, whirlpool, wide-guard, withdraw, zen-headbutt"
images/689.png,566,Archen,Rock,Flying,401,55,112,45,74,45,70,archen,"acrobatics, aerial-ace, agility, ally-switch, ancient-power, aqua-tail, assurance, attract, bite, bounce, bulldoze, confide, crunch, cut, defog, dig, double-team, dragon-breath, dragon-claw, dragon-pulse, dual-wingbeat, earth-power, earthquake, endeavor, endure, facade, frustration, head-smash, heat-wave, hidden-power, hone-claws, iron-defense, iron-tail, knock-off, lash-out, leer, meteor-beam, pluck, protect, quick-attack, quick-guard, rest, return, roar, rock-blast, rock-polish, rock-slide, rock-smash, rock-throw, rock-tomb, roost, round, sandstorm, scary-face, secret-power, shadow-claw, sleep-talk, smack-down, snore, stealth-rock, steel-wing, stone-edge, substitute, swagger, swift, switcheroo, tailwind, taunt, thrash, torment, toxic, u-turn, uproar, wing-attack, zen-headbutt"
images/690.png,567,Archeops,Rock,Flying,567,75,140,65,112,65,110,archeops,"acrobatics, aerial-ace, agility, air-slash, ally-switch, ancient-power, aqua-tail, assurance, attract, bounce, bulldoze, confide, crunch, cut, defog, dig, double-team, dragon-breath, dragon-claw, dragon-pulse, dragon-tail, dual-wingbeat, earth-power, earthquake, endeavor, endure, facade, fly, focus-blast, frustration, giga-impact, heat-wave, hidden-power, hone-claws, hyper-beam, iron-defense, iron-tail, knock-off, lash-out, leer, meteor-beam, outrage, pluck, protect, quick-attack, quick-guard, rest, return, roar, rock-blast, rock-polish, rock-slide, rock-smash, rock-throw, rock-tomb, roost, round, sandstorm, scary-face, secret-power, shadow-claw, sky-attack, sleep-talk, smack-down, snore, stealth-rock, steel-wing, stone-edge, substitute, swagger, swift, tailwind, taunt, thrash, torment, toxic, u-turn, uproar, wing-attack, zen-headbutt"
images/691.png,568,Trubbish,Poison,,329,50,50,62,40,62,65,trubbish,"acid-spray, amnesia, attract, autotomize, belch, clear-smog, confide, corrosive-gas, curse, dark-pulse, double-slap, double-team, drain-punch, endure, explosion, facade, frustration, giga-drain, gunk-shot, haze, hidden-power, infestation, mud-sport, pain-split, payback, poison-gas, pound, protect, rain-dance, recycle, rest, return, rock-blast, rollout, round, sand-attack, secret-power, seed-bomb, self-destruct, sleep-talk, sludge, sludge-bomb, sludge-wave, snore, spikes, spite, stockpile, substitute, sunny-day, swagger, swallow, take-down, thief, toxic, toxic-spikes, venom-drench, venoshock"
images/692.png,569,Garbodor,Poison,,474,80,95,82,60,82,75,garbodor,"acid-spray, amnesia, attract, belch, body-press, body-slam, clear-smog, confide, corrosive-gas, cross-poison, dark-pulse, double-slap, double-team, drain-punch, endure, explosion, facade, fling, focus-blast, frustration, giga-drain, giga-impact, gunk-shot, hidden-power, hyper-beam, infestation, metal-claw, pain-split, payback, poison-gas, pound, protect, psychic, rain-dance, recycle, rest, return, rock-blast, rock-polish, round, screech, secret-power, seed-bomb, self-destruct, sleep-talk, sludge, sludge-bomb, sludge-wave, smack-down, snore, solar-beam, spikes, spite, stockpile, stomping-tantrum, substitute, sunny-day, swagger, swallow, take-down, thief, thunderbolt, toxic, toxic-spikes, venom-drench, venoshock"
images/693.png,570,Zorua,Dark,,330,40,65,40,80,40,65,zorua,"aerial-ace, agility, assurance, attract, bounce, burning-jealousy, calm-mind, captivate, confide, confuse-ray, copycat, counter, covet, cut, dark-pulse, detect, dig, double-team, embargo, encore, endure, extrasensory, facade, fake-tears, feint-attack, fling, foul-play, frustration, fury-swipes, grass-knot, helping-hand, hex, hidden-power, hone-claws, hyper-voice, imprison, incinerate, knock-off, lash-out, leer, memento, nasty-plot, night-daze, night-shade, pain-split, payback, protect, psych-up, punishment, pursuit, rain-dance, rest, retaliate, return, revenge, roar, round, scary-face, scratch, secret-power, shadow-ball, shadow-claw, skitter-smack, sleep-talk, sludge-bomb, snarl, snatch, snore, spite, substitute, sucker-punch, sunny-day, swagger, swift, swords-dance, take-down, taunt, tera-blast, thief, torment, toxic, trick, u-turn, uproar"
images/694.png,570,Zorua Hisuian Zorua,Normal,Ghost,330,35,60,40,85,40,70,zorua,"aerial-ace, agility, assurance, attract, bounce, burning-jealousy, calm-mind, captivate, confide, confuse-ray, copycat, counter, covet, cut, dark-pulse, detect, dig, double-team, embargo, encore, endure, extrasensory, facade, fake-tears, feint-attack, fling, foul-play, frustration, fury-swipes, grass-knot, helping-hand, hex, hidden-power, hone-claws, hyper-voice, imprison, incinerate, knock-off, lash-out, leer, memento, nasty-plot, night-daze, night-shade, pain-split, payback, protect, psych-up, punishment, pursuit, rain-dance, rest, retaliate, return, revenge, roar, round, scary-face, scratch, secret-power, shadow-ball, shadow-claw, skitter-smack, sleep-talk, sludge-bomb, snarl, snatch, snore, spite, substitute, sucker-punch, sunny-day, swagger, swift, swords-dance, take-down, taunt, tera-blast, thief, torment, toxic, trick, u-turn, uproar"
images/695.png,571,Zoroark,Dark,,510,60,105,60,120,60,105,zoroark,"aerial-ace, agility, assurance, attract, body-slam, bounce, brick-break, burning-jealousy, calm-mind, confide, confuse-ray, covet, crunch, cut, dark-pulse, dig, double-team, embargo, encore, endure, facade, fake-tears, feint-attack, flamethrower, fling, focus-blast, foul-play, frustration, fury-swipes, giga-impact, grass-knot, helping-hand, hex, hidden-power, hone-claws, hyper-beam, hyper-voice, imprison, incinerate, knock-off, laser-focus, lash-out, leer, low-kick, low-sweep, mega-kick, mega-punch, nasty-plot, night-daze, night-shade, night-slash, pain-split, payback, protect, psych-up, psychic, punishment, pursuit, rain-dance, rest, retaliate, return, revenge, roar, rock-smash, round, scary-face, scratch, secret-power, shadow-ball, shadow-claw, skitter-smack, sleep-talk, sludge-bomb, snarl, snatch, snore, spite, substitute, sunny-day, swagger, swift, swords-dance, take-down, taunt, tera-blast, thief, throat-chop, torment, toxic, trick, u-turn, uproar"
images/696.png,571,Zoroark Hisuian Zoroark,Normal,Ghost,510,55,100,60,125,60,110,zoroark,"aerial-ace, agility, assurance, attract, body-slam, bounce, brick-break, burning-jealousy, calm-mind, confide, confuse-ray, covet, crunch, cut, dark-pulse, dig, double-team, embargo, encore, endure, facade, fake-tears, feint-attack, flamethrower, fling, focus-blast, foul-play, frustration, fury-swipes, giga-impact, grass-knot, helping-hand, hex, hidden-power, hone-claws, hyper-beam, hyper-voice, imprison, incinerate, knock-off, laser-focus, lash-out, leer, low-kick, low-sweep, mega-kick, mega-punch, nasty-plot, night-daze, night-shade, night-slash, pain-split, payback, protect, psych-up, psychic, punishment, pursuit, rain-dance, rest, retaliate, return, revenge, roar, rock-smash, round, scary-face, scratch, secret-power, shadow-ball, shadow-claw, skitter-smack, sleep-talk, sludge-bomb, snarl, snatch, snore, spite, substitute, sunny-day, swagger, swift, swords-dance, take-down, taunt, tera-blast, thief, throat-chop, torment, toxic, trick, u-turn, uproar"
images/697.png,572,Minccino,Normal,,300,55,50,40,40,40,75,minccino,"after-you, alluring-voice, aqua-tail, attract, baby-doll-eyes, baton-pass, bullet-seed, calm-mind, captivate, charm, chilling-water, confide, covet, dazzling-gleam, dig, double-slap, double-team, echoed-voice, encore, endeavor, endure, facade, fake-tears, flail, fling, frustration, grass-knot, growl, gunk-shot, helping-hand, hidden-power, hyper-voice, iron-tail, knock-off, last-resort, mud-slap, play-rough, pound, protect, rain-dance, rest, retaliate, return, round, safeguard, secret-power, seed-bomb, shock-wave, sing, slam, sleep-talk, snore, substitute, sunny-day, super-fang, swagger, swift, tail-slap, tail-whip, take-down, tera-blast, thief, thunder-wave, thunderbolt, tickle, tidy-up, toxic, trailblaze, triple-axel, u-turn, uproar, wake-up-slap, work-up"
images/698.png,573,Cinccino,Normal,,470,75,95,60,65,60,115,cinccino,"after-you, alluring-voice, aqua-tail, attract, baby-doll-eyes, baton-pass, bullet-seed, calm-mind, charm, chilling-water, confide, covet, dazzling-gleam, dig, double-edge, double-team, echoed-voice, encore, endeavor, endure, facade, fake-tears, flail, fling, focus-blast, frustration, giga-impact, grass-knot, gunk-shot, helping-hand, hidden-power, hyper-beam, hyper-voice, ice-spinner, iron-tail, knock-off, laser-focus, last-resort, light-screen, mud-slap, play-rough, pound, protect, rain-dance, rest, retaliate, return, rock-blast, round, safeguard, secret-power, seed-bomb, shock-wave, sing, slam, sleep-talk, snore, substitute, sunny-day, super-fang, swagger, swift, tail-slap, tail-whip, take-down, tera-blast, thief, thunder, thunder-wave, thunderbolt, tickle, tidy-up, toxic, trailblaze, triple-axel, u-turn, uproar, work-up"
images/699.png,574,Gothita,Psychic,,290,45,30,50,55,65,45,gothita,"ally-switch, attract, calm-mind, captivate, charge-beam, charm, confide, confusion, covet, dark-pulse, double-slap, double-team, dream-eater, embargo, endure, energy-ball, expanding-force, facade, fake-out, fake-tears, feint-attack, flash, flatter, fling, foul-play, frustration, future-sight, grass-knot, gravity, guard-swap, heal-bell, heal-block, heal-pulse, helping-hand, hidden-power, hypnosis, imprison, light-screen, magic-coat, magic-room, mean-look, miracle-eye, mirror-coat, nasty-plot, payback, play-nice, pound, protect, psybeam, psych-up, psychic, psychic-noise, psychic-terrain, psyshock, rain-dance, recycle, reflect, rest, return, rock-slide, rock-tomb, role-play, round, safeguard, secret-power, shadow-ball, shock-wave, signal-beam, skill-swap, sleep-talk, snatch, snore, stored-power, substitute, swagger, swift, taunt, telekinesis, tera-blast, thief, thunder-wave, thunderbolt, tickle, torment, toxic, trick, trick-room, uproar, zen-headbutt"
images/700.png,575,Gothorita,Psychic,,390,60,45,70,75,85,55,gothorita,"ally-switch, attract, calm-mind, charge-beam, charm, confide, confusion, covet, dark-pulse, double-slap, double-team, dream-eater, embargo, endure, energy-ball, expanding-force, facade, fake-tears, feint-attack, flash, flatter, fling, foul-play, frustration, future-sight, grass-knot, gravity, guard-swap, heal-bell, heal-block, helping-hand, hidden-power, hypnosis, imprison, light-screen, magic-coat, magic-room, metronome, nasty-plot, payback, play-nice, pound, protect, psybeam, psych-up, psychic, psychic-noise, psychic-terrain, psyshock, rain-dance, recycle, reflect, rest, return, rock-slide, rock-tomb, role-play, round, safeguard, secret-power, shadow-ball, shock-wave, signal-beam, skill-swap, sleep-talk, snatch, snore, stored-power, substitute, swagger, swift, taunt, telekinesis, tera-blast, thief, thunder-wave, thunderbolt, tickle, torment, toxic, trick, trick-room, uproar, zen-headbutt"
images/701.png,576,Gothitelle,Psychic,,490,70,55,95,95,110,65,gothitelle,"ally-switch, attract, body-slam, brick-break, calm-mind, charge-beam, charm, confide, confusion, cosmic-power, covet, dark-pulse, double-slap, double-team, dream-eater, embargo, endure, energy-ball, expanding-force, facade, fake-tears, feint-attack, flash, flatter, fling, focus-blast, foul-play, frustration, future-sight, giga-impact, grass-knot, gravity, guard-swap, heal-bell, heal-block, helping-hand, hidden-power, hyper-beam, hypnosis, imprison, laser-focus, light-screen, low-sweep, magic-coat, magic-room, metronome, nasty-plot, payback, play-nice, pound, power-up-punch, protect, psybeam, psych-up, psychic, psychic-noise, psychic-terrain, psyshock, rain-dance, recycle, reflect, rest, return, rock-slide, rock-tomb, role-play, round, safeguard, secret-power, shadow-ball, shock-wave, signal-beam, skill-swap, sleep-talk, snatch, snore, stored-power, substitute, swagger, swift, taunt, telekinesis, tera-blast, thief, thunder-wave, thunderbolt, tickle, torment, toxic, trick, trick-room, uproar, zen-headbutt"
images/702.png,577,Solosis,Psychic,,290,45,30,40,105,50,20,solosis,"acid-armor, after-you, ally-switch, astonish, attract, calm-mind, charm, confide, confuse-ray, confusion, double-team, dream-eater, embargo, encore, endeavor, endure, energy-ball, expanding-force, explosion, facade, flash, flash-cannon, frustration, future-sight, gravity, guard-swap, gyro-ball, heal-block, helping-hand, hidden-power, imprison, infestation, iron-defense, light-screen, magic-coat, night-shade, pain-split, power-swap, protect, psybeam, psych-up, psychic, psychic-terrain, psyshock, psywave, rain-dance, recover, reflect, rest, return, rock-slide, rock-tomb, role-play, rollout, round, safeguard, secret-power, shadow-ball, shock-wave, signal-beam, skill-swap, sleep-talk, snatch, snore, steel-roller, stored-power, substitute, sunny-day, swagger, swift, telekinesis, tera-blast, thunder, thunder-wave, toxic, trick, trick-room, wonder-room, zen-headbutt"
